"","Channel 1 Last (C)","Channel 3 Last (C)","Channel 4 Last (C)","Channel 5 Last (C)","Channel 6 Last (C)"
"00:07:38","-80.727","-45.433","-23.537","10.574","20.859"
"00:07:39","-80.731","-45.503","-23.245","10.481","20.822"
"00:07:40","-80.616","-45.544","-23.095","10.429","20.818"
"00:07:41","-80.750","-45.495","-22.339","10.552","20.811"
"00:07:42","-80.907","-45.601","-22.820","10.266","20.712"
"00:07:43","-80.888","-45.836","-24.322","9.806","20.616"
"00:07:44","-80.930","-45.857","-24.397","9.773","20.619"
"00:07:45","-80.759","-45.791","-23.687","9.754","20.546"
"00:07:46","-80.971","-45.972","-24.334","9.566","20.402"
"00:07:47","-81.188","-46.042","-24.684","9.656","20.524"
"00:07:48","-81.101","-46.096","-24.814","9.439","20.494"
"00:07:49","-81.271","-46.137","-24.960","9.165","20.325"
"00:07:50","-81.396","-46.178","-25.098","9.105","20.318"
"00:07:51","-81.363","-46.091","-24.042","9.420","20.480"
"00:07:52","-81.479","-46.248","-24.519","9.071","20.311"
"00:07:53","-81.456","-46.305","-24.755","8.955","20.314"
"00:07:54","-81.405","-46.342","-24.601","8.898","20.204"
"00:07:55","-81.479","-46.458","-25.362","8.707","20.160"
"00:07:56","-81.539","-46.429","-25.126","8.602","20.127"
"00:07:57","-81.548","-46.495","-25.489","8.388","20.016"
"00:07:58","-81.382","-46.544","-25.788","8.050","19.897"
"00:07:59","-81.345","-46.569","-25.867","8.020","19.949"
"00:08:00","-81.410","-46.701","-26.241","7.885","19.953"
"00:08:01","-81.543","-46.598","-25.126","8.155","19.983"
"00:08:02","-81.530","-46.610","-24.972","8.061","19.960"
"00:08:03","-81.299","-46.738","-25.768","7.652","19.908"
"00:08:04","-81.613","-46.816","-25.938","7.719","20.001"
"00:08:05","-81.405","-46.758","-25.638","7.689","19.990"
"00:08:06","-81.613","-46.985","-26.821","7.247","19.763"
"00:08:07","-81.866","-47.096","-27.424","7.070","19.730"
"00:08:08","-81.807","-47.001","-26.801","7.303","19.990"
"00:08:09","-81.687","-46.940","-25.410","7.562","19.960"
"00:08:10","-81.872","-46.961","-25.126","7.332","19.845"
"00:08:11","-81.895","-47.022","-25.493","7.171","19.841"
"00:08:12","-81.959","-47.055","-25.189","7.021","19.726"
"00:08:13","-81.885","-47.195","-26.344","6.518","19.484"
"00:08:14","-81.922","-47.175","-26.214","6.533","19.455"
"00:08:15","-81.904","-47.277","-26.703","6.447","19.477"
"00:08:16","-81.862","-47.150","-25.418","6.559","19.380"
"00:08:17","-81.973","-47.179","-25.442","6.394","19.313"
"00:08:18","-82.125","-47.475","-27.657","5.655","19.050"
"00:08:19","-81.982","-47.422","-27.164","5.827","19.128"
"00:08:20","-81.983","-47.376","-26.455","6.041","19.179"
"00:08:21","-82.093","-47.537","-27.098","5.910","19.232"
"00:08:22","-81.982","-47.566","-27.432","5.625","19.109"
"00:08:23","-82.061","-47.496","-26.774","5.760","19.146"
"00:08:24","-82.102","-47.413","-25.915","5.861","19.224"
"00:08:25","-82.185","-47.656","-27.216","5.347","18.916"
"00:08:26","-82.296","-47.677","-27.507","5.317","18.968"
"00:08:27","-82.139","-47.566","-26.904","5.275","18.927"
"00:08:28","-82.222","-47.833","-28.454","4.923","18.949"
"00:08:29","-82.278","-47.903","-28.741","4.802","18.901"
"00:08:30","-82.384","-47.871","-28.217","5.084","19.112"
"00:08:31","-82.587","-47.780","-27.263","5.257","19.202"
"00:08:32","-82.545","-47.821","-27.271","5.227","19.165"
"00:08:33","-82.509","-47.879","-27.480","4.821","18.815"
"00:08:34","-82.596","-47.974","-27.969","4.566","18.756"
"00:08:35","-82.560","-47.970","-27.867","4.566","18.711"
"00:08:36","-82.615","-48.015","-28.103","4.288","18.540"
"00:08:37","-82.772","-48.122","-28.770","4.040","18.339"
"00:08:38","-82.938","-48.073","-28.383","4.123","18.395"
"00:08:39","-82.814","-48.060","-28.356","3.826","18.276"
"00:08:40","-82.744","-48.106","-28.557","3.796","18.365"
"00:08:41","-82.814","-48.167","-28.647","3.736","18.343"
"00:08:42","-82.740","-48.143","-28.226","3.818","18.302"
"00:08:43","-82.906","-48.147","-27.761","3.845","18.443"
"00:08:44","-82.721","-48.221","-28.111","3.728","18.391"
"00:08:45","-82.717","-48.283","-28.411","3.465","18.313"
"00:08:46","-82.786","-48.382","-29.042","3.248","18.127"
"00:08:47","-82.920","-48.386","-29.101","3.060","17.986"
"00:08:48","-82.980","-48.357","-28.928","3.150","17.993"
"00:08:49","-83.096","-48.403","-28.944","3.048","17.952"
"00:08:50","-83.054","-48.341","-28.404","3.165","18.026"
"00:08:51","-82.865","-48.456","-28.873","2.755","17.710"
"00:08:52","-82.995","-48.440","-28.534","2.864","17.848"
"00:08:53","-82.944","-48.448","-28.672","2.800","17.837"
"00:08:54","-82.971","-48.407","-28.057","2.954","18.030"
"00:08:55","-82.986","-48.469","-27.982","2.751","17.859"
"00:08:56","-82.902","-48.547","-28.656","2.436","17.695"
"00:08:57","-82.921","-48.568","-28.605","2.481","17.669"
"00:08:58","-82.787","-48.515","-28.061","2.436","17.591"
"00:08:59","-82.967","-48.609","-28.605","2.181","17.483"
"00:09:00","-82.940","-48.626","-28.641","2.207","17.528"
"00:09:01","-82.880","-48.601","-28.129","2.285","17.535"
"00:09:02","-82.931","-48.675","-28.424","2.166","17.490"
"00:09:03","-82.996","-48.807","-29.280","1.921","17.379"
"00:09:04","-83.055","-48.799","-29.020","1.843","17.349"
"00:09:05","-83.037","-48.799","-29.020","1.794","17.286"
"00:09:06","-83.107","-48.972","-30.604","1.223","17.036"
"00:09:07","-83.199","-49.018","-30.982","1.302","17.025"
"00:09:08","-83.375","-49.018","-30.705","1.388","17.062"
"00:09:09","-83.370","-48.981","-30.203","1.324","17.010"
"00:09:10","-83.245","-49.043","-30.781","1.260","17.092"
"00:09:11","-83.324","-49.043","-30.504","1.421","17.233"
"00:09:12","-83.407","-48.977","-29.648","1.391","17.263"
"00:09:13","-83.578","-49.068","-30.091","1.279","17.251"
"00:09:14","-83.657","-49.109","-30.481","1.034","17.147"
"00:09:15","-83.611","-49.265","-31.597","0.805","17.047"
"00:09:16","-83.809","-49.200","-30.959","0.775","16.939"
"00:09:17","-83.768","-49.237","-31.276","0.700","16.920"
"00:09:18","-83.860","-49.208","-30.762","0.794","16.905"
"00:09:19","-83.800","-49.246","-31.128","0.636","16.831"
"00:09:20","-83.736","-49.258","-31.051","0.636","16.864"
"00:09:21","-83.718","-49.205","-30.385","0.745","17.020"
"00:09:22","-83.708","-49.246","-30.212","0.700","16.979"
"00:09:23","-83.768","-49.221","-29.842","0.700","16.912"
"00:09:24","-83.926","-49.238","-30.012","0.605","16.856"
"00:09:25","-83.847","-49.291","-30.385","0.609","17.012"
"00:09:26","-83.824","-49.378","-30.683","0.519","16.815"
"00:09:27","-84.092","-49.411","-30.860","0.444","16.711"
"00:09:28","-84.083","-49.444","-31.141","0.376","16.663"
"00:09:29","-84.042","-49.452","-31.133","0.391","16.629"
"00:09:30","-84.134","-49.424","-30.936","0.256","16.443"
"00:09:31","-84.240","-49.490","-31.322","0.222","16.458"
"00:09:32","-84.245","-49.457","-30.997","0.259","16.581"
"00:09:33","-84.217","-49.519","-31.093","0.218","16.629"
"00:09:34","-84.107","-49.482","-30.724","0.225","16.655"
"00:09:35","-84.148","-49.437","-30.407","0.188","16.636"
"00:09:36","-84.195","-49.573","-31.383","0.033","16.416"
"00:09:37","-84.130","-49.672","-32.198","-0.080","16.320"
"00:09:38","-84.108","-49.594","-31.680","-0.084","16.386"
"00:09:39","-83.993","-49.582","-31.295","-0.058","16.397"
"00:09:40","-83.997","-49.627","-31.255","-0.168","16.327"
"00:09:41","-83.979","-49.640","-31.191","-0.172","16.267"
"00:09:42","-83.993","-49.735","-32.055","-0.264","16.278"
"00:09:43","-83.979","-49.718","-31.854","-0.290","16.166"
"00:09:44","-84.086","-49.669","-31.216","-0.226","16.159"
"00:09:45","-84.160","-49.805","-32.417","-0.466","16.006"
"00:09:46","-84.100","-49.818","-32.686","-0.550","15.917"
"00:09:47","-84.151","-49.859","-32.730","-0.538","15.913"
"00:09:48","-84.295","-49.773","-31.642","-0.413","16.028"
"00:09:49","-84.073","-49.835","-32.088","-0.527","16.146"
"00:09:50","-84.014","-49.823","-32.016","-0.562","16.057"
"00:09:51","-83.936","-49.876","-32.374","-0.604","16.053"
"00:09:52","-83.908","-49.811","-31.258","-0.410","16.242"
"00:09:53","-83.913","-49.790","-30.972","-0.452","16.220"
"00:09:54","-84.074","-49.889","-31.660","-0.638","16.042"
"00:09:55","-83.918","-49.836","-31.250","-0.585","16.071"
"00:09:56","-83.927","-49.910","-31.620","-0.654","16.004"
"00:09:57","-83.881","-49.877","-31.222","-0.643","15.952"
"00:09:58","-83.946","-49.820","-30.339","-0.586","15.944"
"00:09:59","-83.988","-49.882","-30.845","-0.727","15.829"
"00:10:00","-83.910","-49.903","-31.010","-0.807","15.650"
"00:10:01","-83.818","-49.932","-31.123","-0.803","15.646"
"00:10:02","-83.873","-49.924","-30.938","-0.739","15.761"
"00:10:03","-83.763","-49.945","-31.272","-0.823","15.780"
"00:10:04","-83.717","-50.007","-31.806","-1.017","15.504"
"00:10:05","-83.763","-50.041","-31.995","-1.009","15.437"
"00:10:06","-83.708","-49.962","-31.341","-0.945","15.549"
"00:10:07","-83.625","-49.987","-31.478","-0.979","15.456"
"00:10:08","-83.667","-49.950","-30.968","-0.934","15.455"
"00:10:09","-83.926","-50.033","-31.542","-1.033","15.481"
"00:10:10","-83.783","-50.164","-32.836","-1.204","15.425"
"00:10:11","-83.936","-50.126","-32.145","-1.003","15.555"
"00:10:12","-84.088","-50.131","-32.137","-1.072","15.484"
"00:10:13","-84.038","-50.186","-32.535","-1.194","15.369"
"00:10:14","-84.006","-50.190","-32.572","-1.201","15.369"
"00:10:15","-84.047","-50.195","-32.435","-1.244","15.327"
"00:10:16","-84.191","-50.174","-32.167","-1.210","15.420"
"00:10:17","-84.136","-50.216","-32.548","-1.328","15.271"
"00:10:18","-84.053","-50.271","-33.195","-1.404","15.275"
"00:10:19","-84.062","-50.339","-33.774","-1.465","15.260"
"00:10:20","-84.072","-50.364","-34.099","-1.507","15.230"
"00:10:21","-84.344","-50.327","-33.485","-1.443","15.237"
"00:10:22","-84.391","-50.352","-33.746","-1.492","15.222"
"00:10:23","-84.455","-50.331","-33.373","-1.424","15.344"
"00:10:24","-84.414","-50.231","-32.393","-1.398","15.277"
"00:10:25","-84.392","-50.290","-32.639","-1.535","15.021"
"00:10:26","-84.406","-50.290","-32.595","-1.542","14.983"
"00:10:27","-84.462","-50.295","-32.254","-1.505","15.102"
"00:10:28","-84.462","-50.299","-32.399","-1.676","14.953"
"00:10:29","-84.462","-50.325","-32.463","-1.612","15.038"
"00:10:30","-84.509","-50.312","-32.323","-1.616","15.023"
"00:10:31","-84.297","-50.325","-32.154","-1.643","15.004"
"00:10:32","-84.343","-50.334","-32.102","-1.624","15.030"
"00:10:33","-84.357","-50.288","-31.416","-1.438","15.182"
"00:10:34","-84.104","-50.356","-31.950","-1.613","14.959"
"00:10:35","-84.183","-50.394","-32.264","-1.686","14.847"
"00:10:36","-84.082","-50.394","-32.385","-1.751","14.806"
"00:10:37","-83.962","-50.411","-32.413","-1.705","14.846"
"00:10:38","-84.017","-50.348","-31.879","-1.675","14.809"
"00:10:39","-84.119","-50.361","-31.666","-1.611","14.991"
"00:10:40","-84.212","-50.366","-31.370","-1.634","14.935"
"00:10:41","-84.152","-50.438","-32.037","-1.824","14.738"
"00:10:42","-84.088","-50.484","-32.796","-1.972","14.648"
"00:10:43","-84.042","-50.497","-33.021","-1.946","14.562"
"00:10:44","-84.264","-50.493","-32.732","-1.897","14.655"
"00:10:45","-84.347","-50.477","-32.616","-1.916","14.651"
"00:10:46","-84.458","-50.507","-32.552","-1.936","14.577"
"00:10:47","-84.542","-50.477","-32.203","-1.909","14.573"
"00:10:48","-84.510","-50.448","-31.934","-1.875","14.635"
"00:10:49","-84.625","-50.524","-32.605","-1.933","14.657"
"00:10:50","-84.755","-50.466","-32.292","-1.910","14.765"
"00:10:51","-84.746","-50.520","-32.385","-1.975","14.542"
"00:10:52","-84.654","-50.534","-32.469","-2.063","14.400"
"00:10:53","-84.696","-50.530","-32.413","-2.029","14.419"
"00:10:54","-84.816","-50.559","-32.462","-2.014","14.474"
"00:10:55","-84.637","-50.589","-32.864","-2.178","14.310"
"00:10:56","-84.743","-50.598","-32.820","-2.136","14.384"
"00:10:57","-84.448","-50.628","-33.154","-2.201","14.262"
"00:10:58","-84.250","-50.636","-33.214","-2.182","14.284"
"00:10:59","-84.260","-50.637","-32.998","-2.141","14.280"
"00:11:00","-84.242","-50.641","-32.805","-2.152","14.290"
"00:11:01","-84.205","-50.713","-33.408","-2.267","14.216"
"00:11:02","-84.261","-50.671","-33.135","-2.248","14.208"
"00:11:03","-84.386","-50.642","-32.726","-2.165","14.334"
"00:11:04","-84.238","-50.681","-32.983","-2.363","14.044"
"00:11:05","-84.215","-50.676","-33.039","-2.332","14.014"
"00:11:06","-84.391","-50.689","-32.851","-2.279","14.099"
"00:11:07","-84.364","-50.648","-32.599","-2.242","14.251"
"00:11:08","-84.466","-50.690","-32.868","-2.272","14.314"
"00:11:09","-84.461","-50.720","-33.193","-2.295","14.188"
"00:11:10","-84.656","-50.682","-32.523","-2.208","14.284"
"00:11:11","-84.725","-50.683","-32.367","-2.205","14.239"
"00:11:12","-84.855","-50.729","-32.853","-2.342","14.179"
"00:11:13","-84.869","-50.751","-32.882","-2.354","14.078"
"00:11:14","-84.828","-50.680","-32.432","-2.328","14.112"
"00:11:15","-84.893","-50.714","-32.541","-2.343","14.059"
"00:11:16","-84.903","-50.735","-32.373","-2.343","14.029"
"00:11:17","-84.926","-50.744","-32.369","-2.321","14.051"
"00:11:18","-84.719","-50.786","-33.012","-2.489","13.951"
"00:11:19","-84.761","-50.846","-33.623","-2.592","13.805"
"00:11:20","-84.830","-50.812","-33.386","-2.493","13.902"
"00:11:21","-84.835","-50.842","-33.495","-2.554","13.849"
"00:11:22","-84.790","-50.876","-33.909","-2.589","13.867"
"00:11:23","-84.763","-50.809","-33.275","-2.445","14.060"
"00:11:24","-84.680","-50.822","-32.970","-2.441","13.941"
"00:11:25","-84.676","-50.781","-32.400","-2.366","14.074"
"00:11:26","-84.648","-50.793","-32.693","-2.552","13.896"
"00:11:27","-84.506","-50.912","-33.437","-2.609","13.780"
"00:11:28","-84.543","-50.853","-32.995","-2.526","13.966"
"00:11:29","-84.460","-50.900","-33.317","-2.629","13.839"
"00:11:30","-84.327","-50.930","-33.767","-2.766","13.687"
"00:11:31","-84.277","-50.934","-34.001","-2.778","13.686"
"00:11:32","-84.286","-50.964","-34.218","-2.831","13.671"
"00:11:33","-84.194","-50.977","-34.230","-2.767","13.585"
"00:11:34","-84.167","-50.952","-34.223","-2.886","13.496"
"00:11:35","-84.204","-50.906","-33.946","-2.844","13.507"
"00:11:36","-84.228","-50.940","-34.235","-2.947","13.413"
"00:11:37","-84.431","-50.949","-34.055","-2.894","13.379"
"00:11:38","-84.625","-50.979","-34.115","-2.921","13.394"
"00:11:39","-84.658","-50.967","-33.734","-2.739","13.524"
"00:11:40","-84.589","-50.967","-33.923","-2.914","13.427"
"00:11:41","-84.751","-50.980","-33.931","-2.918","13.412"
"00:11:42","-84.691","-51.022","-34.305","-2.968","13.467"
"00:11:43","-84.775","-51.014","-34.137","-2.850","13.515"
"00:11:44","-84.821","-51.069","-34.744","-3.025","13.374"
"00:11:45","-84.781","-51.095","-35.283","-3.148","13.265"
"00:11:46","-84.680","-51.045","-35.094","-3.125","13.250"
"00:11:47","-84.749","-51.071","-35.287","-3.171","13.217"
"00:11:48","-84.860","-51.063","-34.898","-3.080","13.279"
"00:11:49","-84.870","-51.046","-34.308","-2.955","13.320"
"00:11:50","-84.898","-51.046","-34.268","-2.986","13.242"
"00:11:51","-84.977","-51.034","-33.923","-2.967","13.256"
"00:11:52","-84.918","-51.027","-33.896","-3.089","13.215"
"00:11:53","-84.964","-51.060","-34.165","-3.093","13.244"
"00:11:54","-84.965","-51.099","-34.326","-3.090","13.180"
"00:11:55","-84.859","-51.120","-34.560","-3.121","13.206"
"00:11:56","-84.850","-51.142","-34.934","-3.182","13.180"
"00:11:57","-84.869","-51.184","-35.243","-3.304","12.930"
"00:11:58","-84.990","-51.130","-34.653","-3.187","12.989"
"00:11:59","-85.013","-51.147","-34.826","-3.256","12.963"
"00:12:00","-84.875","-51.076","-34.437","-3.214","13.026"
"00:12:01","-84.756","-51.081","-34.369","-3.169","13.077"
"00:12:02","-84.936","-51.144","-34.534","-3.196","13.051"
"00:12:03","-84.964","-51.153","-34.700","-3.322","12.958"
"00:12:04","-84.942","-51.158","-34.804","-3.322","12.876"
"00:12:05","-85.039","-51.171","-34.777","-3.326","12.886"
"00:12:06","-85.169","-51.205","-34.745","-3.277","13.016"
"00:12:07","-85.040","-51.244","-35.416","-3.453","12.833"
"00:12:08","-85.026","-51.256","-35.573","-3.498","12.729"
"00:12:09","-85.004","-51.253","-35.570","-3.499","12.714"
"00:12:10","-84.995","-51.261","-35.706","-3.549","12.647"
"00:12:11","-85.019","-51.245","-35.590","-3.549","12.631"
"00:12:12","-84.890","-51.296","-35.904","-3.519","12.709"
"00:12:13","-85.098","-51.238","-34.985","-3.375","12.712"
"00:12:14","-85.251","-51.192","-34.475","-3.315","12.764"
"00:12:15","-85.085","-51.217","-34.500","-3.345","12.831"
"00:12:16","-84.929","-51.210","-34.247","-3.361","12.815"
"00:12:17","-84.846","-51.256","-34.541","-3.388","12.781"
"00:12:18","-84.662","-51.257","-34.429","-3.373","12.714"
"00:12:19","-84.672","-51.291","-34.799","-3.435","12.773"
"00:12:20","-84.617","-51.300","-34.980","-3.499","12.743"
"00:12:21","-84.512","-51.334","-35.535","-3.603","12.668"
"00:12:22","-84.448","-51.355","-35.884","-3.580","12.727"
"00:12:23","-84.457","-51.347","-35.844","-3.599","12.638"
"00:12:24","-84.509","-51.365","-36.034","-3.661","12.626"
"00:12:25","-84.726","-51.340","-35.544","-3.574","12.525"
"00:12:26","-84.726","-51.323","-35.416","-3.578","12.607"
"00:12:27","-84.588","-51.316","-35.393","-3.613","12.588"
"00:12:28","-84.658","-51.358","-35.550","-3.564","12.702"
"00:12:29","-84.728","-51.354","-35.494","-3.598","12.699"
"00:12:30","-84.788","-51.287","-34.940","-3.496","12.665"
"00:12:31","-84.738","-51.288","-34.507","-3.508","12.646"
"00:12:32","-84.808","-51.309","-34.652","-3.569","12.604"
"00:12:33","-84.864","-51.314","-34.536","-3.566","12.511"
"00:12:34","-84.943","-51.344","-34.737","-3.589","12.503"
"00:12:35","-84.855","-51.243","-34.163","-3.510","12.544"
"00:12:36","-84.801","-51.299","-34.425","-3.526","12.666"
"00:12:37","-84.861","-51.346","-34.626","-3.572","12.572"
"00:12:38","-84.880","-51.371","-34.964","-3.655","12.487"
"00:12:39","-84.867","-51.363","-34.980","-3.705","12.438"
"00:12:40","-84.835","-51.368","-35.069","-3.729","12.474"
"00:12:41","-84.919","-51.415","-35.307","-3.786","12.329"
"00:12:42","-84.984","-51.411","-35.263","-3.756","12.247"
"00:12:43","-85.082","-51.458","-35.653","-3.871","12.168"
"00:12:44","-85.082","-51.458","-35.577","-3.810","12.254"
"00:12:45","-84.995","-51.497","-35.871","-3.803","12.353"
"00:12:46","-84.926","-51.464","-35.924","-3.807","12.357"
"00:12:47","-85.019","-51.472","-35.823","-3.827","12.260"
"00:12:48","-85.259","-51.444","-35.113","-3.698","12.304"
"00:12:49","-85.292","-51.398","-34.579","-3.729","12.274"
"00:12:50","-85.307","-51.415","-34.700","-3.706","12.348"
"00:12:51","-85.210","-51.462","-35.155","-3.851","12.172"
"00:12:52","-85.271","-51.467","-34.842","-3.799","12.153"
"00:12:53","-85.368","-51.455","-34.883","-3.875","12.086"
"00:12:54","-85.304","-51.493","-35.136","-3.876","12.138"
"00:12:55","-85.194","-51.485","-35.136","-3.849","12.104"
"00:12:56","-85.259","-51.515","-35.305","-3.888","12.048"
"00:12:57","-85.305","-51.452","-34.784","-3.607","12.278"
"00:12:58","-85.361","-51.432","-34.491","-3.687","12.370"
"00:12:59","-85.357","-51.487","-34.893","-3.771","12.347"
"00:13:00","-85.224","-51.453","-35.054","-3.848","12.154"
"00:13:01","-85.239","-51.505","-35.107","-3.803","12.194"
"00:13:02","-85.225","-51.522","-35.469","-3.879","12.235"
"00:13:03","-85.226","-51.514","-35.678","-3.887","12.212"
"00:13:04","-85.060","-51.489","-35.715","-3.971","12.092"
"00:13:05","-85.079","-51.485","-35.776","-4.047","11.962"
"00:13:06","-85.121","-51.520","-35.985","-4.116","11.854"
"00:13:07","-85.228","-51.503","-35.656","-3.991","11.969"
"00:13:08","-85.164","-51.495","-35.536","-4.011","11.946"
"00:13:09","-85.169","-51.530","-35.597","-3.905","12.075"
"00:13:10","-85.147","-51.518","-35.405","-4.004","11.982"
"00:13:11","-85.179","-51.531","-35.542","-4.043","11.907"
"00:13:12","-85.171","-51.531","-35.542","-4.112","11.766"
"00:13:13","-85.730","-51.692","-35.615","-4.112","11.750"
"00:13:14","-86.514","-51.915","-35.242","-3.972","11.895"
"00:13:15","-87.811","-52.526","-35.423","-4.105","11.828"
"00:13:16","-89.242","-53.242","-35.950","-4.147","11.786"
"00:13:17","-89.884","-53.617","-36.151","-4.064","11.842"
"00:13:18","-91.336","-54.321","-36.091","-4.053","11.908"
"00:13:19","-92.774","-55.062","-36.304","-4.084","11.848"
"00:13:20","-93.623","-55.407","-36.048","-3.967","12.037"
"00:13:21","-95.406","-56.385","-36.988","-4.108","12.026"
"00:13:22","-96.973","-57.278","-37.479","-4.109","11.936"
"00:13:23","-92.786","-56.769","-37.688","-4.189","11.880"
"00:13:24","-82.543","-53.276","-37.753","-4.250","11.861"
"00:13:25","-75.612","-49.886","-37.267","-4.372","11.745"
"00:13:26","-72.587","-48.437","-36.954","-4.410","11.611"
"00:13:27","-67.082","-45.663","-35.822","-4.308","11.655"
"00:13:28","-62.369","-43.087","-34.698","-4.316","11.614"
"00:13:29","-60.221","-41.877","-34.224","-4.294","11.576"
"00:13:30","-56.360","-39.535","-32.888","-4.184","11.531"
"00:13:31","-52.803","-37.443","-31.840","-4.132","11.664"
"00:13:32","-51.112","-36.419","-31.205","-4.067","11.720"
"00:13:33","-47.906","-34.540","-30.327","-4.011","11.771"
"00:13:34","-43.119","-32.769","-29.257","-3.927","11.738"
"00:13:35","-43.786","-31.882","-28.669","-3.909","11.841"
"00:13:36","-40.860","-30.223","-27.578","-3.909","11.722"
"00:13:37","-38.843","-28.781","-26.719","-3.857","11.654"
"00:13:38","-37.820","-28.092","-26.235","-3.773","11.695"
"00:13:39","-35.856","-26.787","-25.329","-3.667","11.583"
"00:13:40","-34.097","-25.495","-24.143","-3.455","11.750"
"00:13:41","-33.230","-24.904","-23.646","-3.410","11.690"
"00:13:42","-31.520","-23.706","-22.811","-3.289","11.630"
"00:13:43","-29.864","-22.544","-22.004","-3.225","11.603"
"00:13:44","-29.064","-21.964","-21.475","-3.107","11.700"
"00:13:45","-27.496","-20.889","-20.747","-2.986","11.673"
"00:13:46","-26.054","-19.813","-19.890","-2.892","11.595"
"00:13:47","-25.403","-19.285","-19.346","-2.725","11.765"
"00:13:48","-24.036","-18.262","-18.482","-2.642","11.649"
"00:13:49","-22.838","-17.332","-17.711","-2.570","11.638"
"00:13:50","-22.271","-16.900","-17.336","-2.490","11.701"
"00:13:51","-21.124","-16.067","-16.572","-2.377","11.726"
"00:13:52","-19.893","-15.338","-15.770","-2.278","11.681"
"00:13:53","-19.477","-14.968","-15.524","-2.256","11.632"
"00:13:54","-18.531","-14.273","-15.057","-2.192","11.580"
"00:13:55","-17.636","-13.575","-14.440","-2.052","11.661"
"00:13:56","-17.212","-13.274","-14.124","-1.965","11.717"
"00:13:57","-16.425","-12.626","-13.201","-1.760","11.813"
"00:13:58","-15.619","-12.055","-12.692","-1.711","11.838"
"00:13:59","-15.267","-11.789","-12.453","-1.677","11.845"
"00:14:00","-14.554","-11.280","-12.103","-1.628","11.815"
"00:14:01","-13.948","-10.783","-11.620","-1.526","11.841"
"00:14:02","-13.663","-10.544","-11.382","-1.473","11.877"
"00:14:03","-13.084","-10.100","-10.795","-1.333","11.963"
"00:14:04","-12.498","-9.666","-10.386","-1.273","11.906"
"00:14:05","-12.209","-9.453","-10.178","-1.220","11.943"
"00:14:06","-11.642","-9.028","-9.317","-1.007","12.132"
"00:14:07","-11.145","-8.668","-9.116","-1.027","12.009"
"00:14:08","-10.886","-8.493","-9.025","-1.012","12.001"
"00:14:09","-10.420","-8.140","-8.726","-0.899","12.049"
"00:14:10","-9.965","-7.817","-8.380","-0.853","12.063"
"00:14:11","-9.760","-7.651","-8.206","-0.816","12.052"
"00:14:12","-9.339","-7.343","-7.849","-0.748","12.092"
"00:14:13","-8.944","-7.066","-7.598","-0.695","12.043"
"00:14:14","-8.777","-6.907","-7.386","-0.638","12.054"
"00:14:15","-8.416","-6.618","-6.976","-0.532","12.110"
"00:14:16","-8.048","-6.349","-6.604","-0.484","12.139"
"00:14:17","-7.881","-6.216","-6.441","-0.442","12.179"
"00:14:18","-7.536","-5.932","-5.940","-0.298","12.324"
"00:14:19","-7.194","-5.674","-5.735","-0.344","12.215"
"00:14:20","-7.043","-5.560","-5.678","-0.345","12.208"
"00:14:21","-6.777","-5.348","-5.462","-0.307","12.281"
"00:14:22","-6.512","-5.109","-5.329","-0.293","12.277"
"00:14:23","-6.352","-4.988","-5.280","-0.282","12.299"
"00:14:24","-6.083","-4.844","-5.091","-0.210","12.406"
"00:14:25","-5.836","-4.658","-4.719","-0.134","12.469"
"00:14:26","-5.730","-4.582","-4.658","-0.139","12.431"
"00:14:27","-5.507","-4.423","-4.469","-0.097","12.468"
"00:14:28","-5.268","-4.222","-4.150","-0.010","12.568"
"00:14:29","-5.173","-4.147","-3.983","0.031","12.594"
"00:14:30","-4.945","-3.999","-3.756","0.071","12.626"
"00:14:31","-4.756","-3.847","-3.513","0.127","12.752"
"00:14:32","-4.646","-3.791","-3.437","0.138","12.741"
"00:14:33","-4.430","-3.658","-3.236","0.164","12.681"
"00:14:34","-4.259","-3.533","-3.043","0.242","12.807"
"00:14:35","-4.161","-3.450","-2.831","0.260","12.921"
"00:14:36","-3.960","-3.310","-2.607","0.249","12.854"
"00:14:37","-3.755","-3.208","-2.512","0.244","12.813"
"00:14:38","-3.676","-3.170","-2.429","0.270","12.842"
"00:14:39","-3.501","-3.095","-2.243","0.300","12.923"
"00:14:40","-3.327","-2.996","-2.099","0.311","12.945"
"00:14:41","-3.255","-2.936","-1.997","0.329","12.948"
"00:14:42","-3.088","-2.803","-1.728","0.362","13.004"
"00:14:43","-2.971","-2.701","-1.519","0.410","13.092"
"00:14:44","-2.846","-2.660","-1.390","0.395","13.114"
"00:14:45","-2.695","-2.542","-1.292","0.413","13.065"
"00:14:46","-2.558","-2.421","-1.140","0.447","13.095"
"00:14:47","-2.498","-2.353","-1.000","0.540","13.306"
"00:14:48","-2.342","-2.198","-0.761","0.600","13.309"
"00:14:49","-2.191","-2.051","-0.583","0.674","13.413"
"00:14:50","-2.123","-1.978","-0.526","0.674","13.398"
"00:14:51","-1.983","-1.865","-0.390","0.647","13.356"
"00:14:52","-1.881","-1.740","-0.235","0.707","13.419"
"00:14:53","-1.786","-1.668","-0.147","0.714","13.441"
"00:14:54","-1.676","-1.562","-0.026","0.777","13.507"
"00:14:55","-1.570","-1.460","0.034","0.784","13.511"
"00:14:56","-1.491","-1.400","0.082","0.773","13.469"
"00:14:57","-1.400","-1.305","0.153","0.795","13.469"
